"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"164","Trent Taylor","WR","CHI","0","0","0","0","0","-2","0","1.5","5.2","-","1.1","1.8","-0.3","4.4","0","0","-","0","0.7","11.7"
"165","Andre Baccellia","WR","ARI","-","3.2","3.3","-","-","-","-","-","-","-","-","1.7","BYE","-","-","-","1.7","1.6","2.3","11.5"
"166","Freddie Swain","WR","MIA","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","1.9","2.1","-","7.4","3.8","11.4"
"167","John Brown","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","11.2","5.6","11.2"
"168","Deven Thompkins","WR","TB","-","-","-","-","-","-","-","-","-","-","BYE","-","-","0","2.6","0","0","8.2","2.2","10.8"
"169","Jake Kumerow","WR","FA","-","7","3.4","-","-","-","-","0","0","0","-","-","-","-","-","-","-","-","2.1","10.4"
"170","Laquon Treadwell","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","1.1","-","-","5.6","3.5","-","3.4","10.2"
"171","Cole Beasley","WR","FA","-","-","4.2","1.5","-","-","-","-","-","-","-","-","-","-","1.9","1.9","0","-","1.9","9.5"
"172","Kevin White","WR","FA","-","-","-","-","-","0","7.4","0","2","0","-","0","-","-","-","-","-","-","1.6","9.4"
"173","Michael Woods II","WR","CLE","-","-","-","-","-","2.5","-","1.6","BYE","0","-","-","0","-","0.9","1.5","0","2.5","1.1","9"
"174","Mike Strachan","WR","CAR","5.6","3.3","-","0","-","0","-","-","-","-","-","-","BYE","-","0","-","0","-","1.5","8.9"
"175","Chris Conley","WR","SF","0","-","-","-","-","-","-","-","0","-","-","-","-","3.7","4.9","-","-","-","2.2","8.6"
"176","Jalen Guyton","WR","LAC","0","-","8.4","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","4.2","8.4"
"176","Cody Hollister","WR","FA","3.2","-","-","-","0","-","5.2","0","0","-","-","0","-","-","-","-","-","-","1.4","8.4"
"178","Mike Thomas","WR","FA","3.5","-","-","-","4.3","-","-","0","0","-","0","-","-","-","-","-","-","-","1.6","7.8"
"179","Tylan Wallace","WR","BAL","0","1.9","-","-","1.8","1.4","-","-","-","BYE","0","-","-","-","-","-","-","2.2","1.2","7.3"
"180","Racey McMath","WR","DAL","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","1.1","-","4.9","0.4","1.6","6.4"
"181","Tim Jones","WR","JAC","-","-","0","0","-","3","1.7","-","-","-","BYE","0","1.3","-","-","0","-","-","0.9","6"
"182","Simi Fehoko","WR","LAC","3.2","0","2.2","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","1.8","5.4"
"183","Montrell Washington","WR","KC","0","1.9","0","1.4","0.9","-1","0.2","1.1","-","0","0","0.8","-0.1","0","0","0","-","-","0.3","5.2"
"184","Penny Hart","WR","FA","-","-","2.5","-","-","-","-","-","-","-","-","-","-","-","1.3","1.2","-","-","1.7","5"
"185","Jaelon Darden","WR","CLE","0.2","0","3.5","0","0","0","1.1","0","0","0","-","0","0","-","-","-","0","0","0.3","4.8"
"185","Tyrie Cleveland","WR","IND","0","4.8","-","-","0","0","-","-","-","0","-","-","-","BYE","-","-","-","-","1","4.8"
"187","Daylen Baldwin","WR","MIN","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","4.5","-","-","-","4.5","4.5"
"187","Bryan Edwards","WR","FA","0","1.2","-","-","2","-","-","1.3","-","-","-","-","-","-","-","-","-","-","1.1","4.5"
"189","Dezmon Patmon","WR","FA","-","4.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.4","4.4"
"189","Dareke Young","WR","SEA","-","-","-","-","-","-","-","0","0","-","BYE","-","0","-","0","0","0","4.4","0.6","4.4"
"191","Andy Isabella","WR","BUF","2","-","2.1","-","-","-","BYE","-","-","-","-","-","-","-","-","0","0.1","-","1.1","4.2"
"192","Cade Johnson","WR","SEA","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","0","4.1","2.1","4.1"
"192","Pharoh Cooper","WR","FA","-","-","-","-","-","-","-","-","-","-","-","0","-","0","-","0","0.8","3.3","0.8","4.1"
"194","Lil'Jordan Humphrey","WR","DEN","-","2.1","0","1.9","0","-","-","-","BYE","-","-","-","-","-","-","-","-","-","1","4"
"195","Keith Kirkwood","WR","NO","-","-","-","-","1.4","2.4","-","-","-","-","-","-","-","BYE","-","0","-","-","1.3","3.8"
"196","Dennis Houston","WR","NYG","3.6","0","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","1.8","3.6"
"197","Quintez Cephus","WR","FA","-","0","0","3.5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.2","3.5"
"198","Nsimba Webster","WR","CHI","-","-","-","-","-","-","-","-","-","-","-","-","-","BYE","3.4","-","-","-","3.4","3.4"
"199","Austin Trammell","WR","LAR","-","-","-","-","-","-","BYE","-","-","-","-","-","1.8","1.5","-","-","-","-","1.7","3.3"
"200","Jalen Tolbert","WR","DAL","-","-","1.4","-","-","-","-","-","BYE","0","1.8","-","-","-","-","-","-","-","1.1","3.2"
"201","Miles Boykin","WR","PIT","0","0","0","-","2.1","0","-","0","BYE","-","-","-","-","0","1","-","0","0","0.3","3.1"
"202","Danny Gray","WR","SF","-","0","-","-","0","-","0","-","BYE","-","-","-","-","2","0","0","0.9","-","0.4","2.9"
"203","Juwann Winfree","WR","IND","2.7","-","0","-","-","0","-","-","-","-","-","-","-","BYE","-","-","-","-","0.9","2.7"
"204","DJ Turner","WR","LV","-","-","-","-","-","BYE","2","0","0","0","0","-","-","0.6","-","-","-","-","0.4","2.6"
"205","Frank Darby","WR","ATL","-","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","2.5","2.5","2.5"
"206","Tyron Billy-Johnson","WR","FA","-","-","-","0","-","-","-","-","1.8","-","-","-","-","-","-","-","-","-","0.9","1.8"
"207","Jalen Camp","WR","CAR","-","-","-","-","-","-","-","-","1.7","-","-","-","BYE","-","-","-","-","-","1.7","1.7"
"207","Braylon Sanders","WR","MIA","-","-","-","-","-","-","-","1.7","-","-","BYE","-","-","-","0","-","-","-","0.9","1.7"
"207","Maurice Alexander","WR","DET","-","-","-","0","0","BYE","-","1.7","-","-","-","-","-","-","-","-","-","-","0.6","1.7"
"210","C.J. Board","WR","FA","-","-","-","-","-","-","-","-","-","0","0","0","1.6","-","-","-","-","-","0.4","1.6"
"211","Jason Moore Jr.","WR","FA","-","-","-","-","-","-","1.5","-","-","-","-","-","-","-","-","-","-","-","1.5","1.5"
"212","Mason Kinsey","WR","TEN","-","-","-","-","-","BYE","1.3","-","-","-","-","-","-","-","0","-","-","-","0.7","1.3"
"212","Erik Ezukanma","WR","MIA","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","1.3","1.3","1.3"
"214","Deonte Harty","WR","BUF","1.4","1.9","-","-2","0","-","BYE","-","-","-","-","-","-","-","-","-","-","-","0.3","1.3"
"215","Cody White","WR","SEA","-","-","-","-","-","-","-","-","-","-","BYE","1.2","-","-","-","-","-","-","1.2","1.2"
"216","Keke Coutee","WR","FA","-","0","-","-","-","0","-","0","0","1","0","-","-","-","-","-","-","0","0.1","1"
"217","Ihmir Smith-Marsette","WR","CAR","-","0","-","0","0.5","-0.1","-","-","-","-","-","-","BYE","-","-","-","-","-","0.1","0.4"
"218","James Washington","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","0","0"
"218","Kirk Merritt","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","0","0"
"218","Emeka Emezie","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","0","0"
"218","Lance McCutcheon","WR","NYJ","-","-","-","-","-","-","-","-","-","BYE","-","0","-","0","-","0","0","-","0","0"
"218","Alex Bachman","WR","HOU","-","-","-","-","-","BYE","-","-","-","-","-","0","-","-","-","-","-","-","0","0"
"218","Alex Erickson","WR","LAC","-","-","-","-","-","-","-","BYE","-","-","-","0","0","-","-","-","-","-","0","0"
"218","Tay Martin","WR","SF","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","-","0","0"
"218","Andre Roberts","WR","FA","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0"
"218","Stanley Berryhill III","WR","FA","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"218","Trinity Benson","WR","FA","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"218","Justin Hardee","WR","NYJ","0","0","-","0","0","0","0","0","0","BYE","0","-","-","0","-","0","0","-","0","0"
"218","Stanley Morgan Jr.","WR","CIN","0","-","0","-","0","-","-","-","0","BYE","0","0","0","0","0","-","-","-","0","0"
"218","Quinton Bell","WR","MIA","0","-","-","-","-","0","-","-","-","-","BYE","-","0","-","-","-","-","-","0","0"
"218","Britain Covey","WR","PHI","0","0","0","0","0","0","BYE","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","Josh Gordon","WR","FA","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"218","Raleigh Webb","WR","TB","-","0","-","-","-","-","-","-","-","-","BYE","-","-","0","0","-","-","-","0","0"
"218","Cody Thompson","WR","SEA","-","-","0","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0"
"218","Matthew Slater","WR","NE","-","-","-","0","-","-","-","-","0","BYE","0","-","0","0","-","0","0","0","0","0"
"218","Malik Turner","WR","FA","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"218","Tanner Gentry","WR","FA","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"218","Dan Chisena","WR","ARI","-","-","-","-","0","-","-","-","0","-","-","-","BYE","-","-","-","-","-","0","0"
"218","Marcus Kemp","WR","FA","-","-","-","-","-","-","0","-","0","-","-","-","-","-","-","-","-","-","0","0"
"218","Justyn Ross","WR","KC","-","-","-","-","-","-","0","BYE","0","-","-","-","-","-","-","-","-","-","0","0"
"218","Albert Wilson","WR","FA","-","-","-","-","-","-","-","-","0","-","0","-","0","-","-","-","-","-","0","0"
"218","Rashard Higgins","WR","FA","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"218","Brandon Zylstra","WR","FA","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","0","-","0","0"
"218","Binjimen Victor","WR","FA","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"218","Marken Michel","WR","FA","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"218","Josh Ali","WR","ATL","-","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","0","0","0"
"247","KaVontae Turpin","WR","DAL","0","0.3","0","0","0","0","0.3","1.1","BYE","1.9","0","0","0","-2","0","0","0","-2","0","-0.4"
"248","Chester Rogers","WR","FA","-","-","0","-","0","-2","-","-","-","-","-","-","-","-","-","-","-","-","-0.7","-2"
""
""
