"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"40","Brandon Bolden","RB","LV","0.5","-","5.2","11.1","7.1","1.2","19.9","2.6","10.1","10","3.6","9.4","6.5","-","7.4","4.4","4.5","20.6","7.8","124.1"
"41","Kenneth Gainwell","RB","PHI","12.3","7.2","6.4","20.9","3.4","1.1","14.1","2.7","6.3","2.4","-","6.2","19.7","BYE","0","1.6","0.4","18.7","7.7","123.4"
"42","Rashaad Penny","RB","PHI","0.8","-","-","-","-","-","0.9","0.7","-","-","1.9","-","7.2","26.8","6.4","19.5","32.5","25","12.2","121.7"
"43","Jamaal Williams","RB","NO","25","6.7","14.7","6.6","8.5","1.9","5.7","-","-","-","1.1","13.3","9","-","-","7.7","13.4","6.2","9.2","119.8"
"44","Miles Sanders","RB","CAR","17.3","6.9","8.5","7.7","10.1","8.6","3.7","-","-","-","7.4","7.4","17.2","-","16.6","5.8","-","-","9.8","117.2"
"45","Ty Johnson","RB","BUF","3.6","5","3.3","3.3","11.4","-","13.1","19.6","12.1","8.8","2.3","4.2","3.5","9.7","-","-","17.2","-0.1","7.8","117"
"46","Clyde Edwards-Helaire","RB","KC","10.2","2.6","16.9","18.3","3.4","-","-","-","-","-","15.6","BYE","11.2","19.2","9","10.1","-","-","11.7","116.5"
"47","Rhamondre Stevenson","RB","NE","0.1","-","-","-","2.3","15.2","-","4.1","12.6","27.4","8.5","4.6","7.8","BYE","5","-","22.7","4.6","9.6","114.9"
"48","Nyheim Hines","RB","BUF","14.2","3.2","18.9","1.1","1.8","3.2","2.2","6.4","20.8","4.9","3.1","3.9","8.6","-","7.8","2.8","5.8","3.9","6.6","112.6"
"49","Kareem Hunt","RB","CLE","17.1","6.3","27.5","16.6","25.9","10.8","-","-","-","-","-","2","BYE","3.8","-","-","-","-","13.8","110"
"50","Mark Ingram II","RB","FA","14.5","5","3","2.4","4.1","10.1","5.7","7.2","11.4","20.8","15.3","-","3.6","-","3.8","1.7","-","-","7.8","108.6"
"51","Zack Moss","RB","IND","-","15.4","18.1","12.1","12.2","5.9","-","11.8","4.4","8.7","0.5","-","5.3","BYE","-","3.5","3.9","3.4","8.1","105.2"
"52","Rex Burkhead","RB","FA","1.6","-","1.5","-0.1","-","0","0","13.8","0.9","-","4","8.4","5.5","10.6","5.7","28.9","13.9","9.6","7","104.3"
"53","D'Ernest Johnson","RB","JAC","-","-","0.9","0","-","1.9","24.8","9.9","1.6","22.7","2.6","-","-","3.9","5.5","7.6","2.4","20.3","8","104.1"
"54","Latavius Murray","RB","BUF","8.8","9.6","2.8","11.9","5","13.6","BYE","-","-","-","5.3","1.4","5.5","6.1","6.1","3.4","3.1","21","7.4","103.6"
"55","Kenyan Drake","RB","FA","12","10.5","8.7","0.2","1.1","21.3","16.9","-","16","5.1","3.9","5","1.8","-","-","-","-","-","8.5","102.5"
"56","Boston Scott","RB","PHI","0","-","2.5","-","-","-","9.9","18","4","12.5","3.8","13.2","0","BYE","-","10.1","24.6","-","9","98.6"
"57","D'Onta Foreman","RB","CHI","-","-","-","-","-","-","-","-","2.9","9.8","5","10.2","-","14.2","15.5","7.7","19.2","9.4","10.4","93.9"
"58","Ameer Abdullah","RB","LV","3.9","0","2.4","1.2","0.2","0","0","9.6","7","9.1","0.6","4.4","-","5.3","15.5","3.9","9.2","17.2","5.3","89.5"
"59","Justin Jackson","RB","FA","1.7","3.9","0","5.3","-","1.7","-","7.9","-","-","0.2","0","4.1","5.2","10.9","34.2","9.1","2","6.2","86.2"
"60","Samaje Perine","RB","DEN","3.9","0","1.7","3.2","18.3","-","14.5","3.6","5.7","-","5.1","2.5","6.1","7.3","6.3","2.6","2.4","-","5.5","83.2"
"61","David Johnson","RB","FA","11.8","6.7","1.1","7.8","10.1","1.1","10.2","1.3","7","-","6.4","7.5","-","-","3.7","-","-","6.6","6.3","81.3"
"62","Ronald Jones II","RB","FA","-0.6","4.6","1.1","8.5","4.6","3.9","4.3","2.9","-","-","9.3","9.7","1.2","0.8","9.1","16.1","3.7","-","5.3","79.2"
"63","Khalil Herbert","RB","CHI","0","-","0","0.7","7.5","19.2","18.3","8.8","1.3","BYE","0","0.9","3.7","0.3","6.4","9.8","0.9","1.1","4.9","78.9"
"64","Kyle Juszczyk","RB","SF","1.7","3.7","15.1","8.1","6.5","BYE","-","2.1","3.4","1.6","1.7","5.7","4.1","1.5","8.2","7.5","2.9","-","4.9","73.8"
"65","Jeremy McNichols","RB","FA","6.3","5.9","8.6","16.5","5.5","-","2","6.3","6.5","1.8","-","-","-","1.6","8.1","3.1","1.4","-","5.7","73.6"
"66","Dontrell Hilliard","RB","FA","-","-","-","-","-","-","-","0","-","-","16.2","18.3","-","1.3","9.9","3.4","16.8","6.8","9.1","72.7"
"67","Alex Collins","RB","FA","-","2.5","0.8","15.8","9.2","16.8","5.4","4.4","-","5.9","3.6","1.7","-","2.7","-","-","-","-","6.3","68.8"
"68","Jordan Howard","RB","FA","-","-","-","-","-","-","-","17.7","13.1","8.3","6.3","-","-","-","6.9","7.6","2.6","-","8.9","62.5"
"69","Travis Homer","RB","CHI","0","3.4","7.8","0.5","2.8","6.4","1.4","8.2","-","5.5","0.4","-","19","-","-","0","2.7","3.7","4.4","61.8"
"70","Damien Williams","RB","FA","8","2.4","0","15","16.4","-","1.8","-0.3","-","-","-","-","-","2.7","0","2.4","0","12.3","5.1","60.7"
"71","DeeJay Dallas","RB","SEA","2","0","0","0","5.9","10","0","0.6","BYE","0","9.7","8.1","0","1.6","14.2","7.8","0.1","0.1","3.5","60.1"
"72","Giovani Bernard","RB","FA","3.2","3.6","20.1","-","11.5","2.4","2.5","10.7","-","1.8","1.3","-","2","-","-","-","-","-","5.9","59.1"
"73","Duke Johnson Jr.","RB","FA","-","-","-","-","-","-","-","-","-","-","1.8","-","-","-","25.7","3.9","8.5","19.2","11.8","59.1"
"74","Derrick Gore","RB","WAS","-","-","-","-","-","-","1.7","10.8","2.9","1.9","-","-","-","16.9","-","13.4","5.5","3","7","56.1"
"75","Jaret Patterson","RB","LAC","0.9","-","-","2.2","1.3","1.3","BYE","4.6","-","0.7","2.3","0","0.2","4.8","8","3.3","20.8","5.5","4","55.9"
"76","Jeff Wilson Jr.","RB","MIA","-","-","-","-","-","-","-","-","-","2.8","6.8","1.7","0","5.6","19.9","14.7","0","0","5.7","51.5"
"76","Tevin Coleman","RB","FA","2.4","2.4","-","5.1","1.1","-","-","-","-","5.3","2.8","9","10.7","-","5","7.1","-","0.6","4.7","51.5"
"78","Demetric Felton Jr.","RB","CIN","0","13.1","3.3","3.2","0","3.4","6.4","2.7","3.2","BYE","0.2","0","-","0","4.6","0","-","10.4","3.4","50.5"
"79","Dare Ogunbowale","RB","HOU","0","-","-","0.3","2.9","0","-","2.8","1.5","BYE","-","0","0","2.5","1.6","15.2","14.8","8.5","3.9","50.1"
"80","Peyton Barber","RB","FA","-","3.2","23.2","0","-","-","-","-","-","0","0.3","-","1.2","4","5.6","9.2","3.2","-","5","49.9"
